handwritten,rules,cost-filter,no-dup-vars,sub-prog,split-phase,bench,id,variable,value
False,,,True,False,True,2d-conv,463,time,0.0029077529907226562
False,,,True,False,True,2d-conv,463,cost,912.9159999999999
False,,,True,False,True,2d-conv,463,phase_1_n,0
False,,,True,False,True,2d-conv,463,phase_2_n,0
False,,,True,False,True,2d-conv,463,impr_cost,0.0
False,,,True,False,True,mat-mul,464,time,0.001941680908203125
False,,,True,False,True,mat-mul,464,cost,224.148
False,,,True,False,True,mat-mul,464,phase_1_n,0
False,,,True,False,True,mat-mul,464,phase_2_n,0
False,,,True,False,True,mat-mul,464,impr_cost,0.0
False,,,True,False,False,q-prod,465,time,0.0031168460845947266
False,,,True,False,False,q-prod,465,cost,606.5590000000001
False,,,True,False,False,q-prod,465,phase_1_n,0
False,,,True,False,False,q-prod,465,phase_2_n,
False,,,True,False,False,q-prod,465,impr_cost,
False,,,True,False,False,2d-conv,466,time,0.0026912689208984375
False,,,True,False,False,2d-conv,466,cost,912.9159999999999
False,,,True,False,False,2d-conv,466,phase_1_n,0
False,,,True,False,False,2d-conv,466,phase_2_n,
False,,,True,False,False,2d-conv,466,impr_cost,
False,,,True,False,False,mat-mul,467,time,0.0018439292907714844
False,,,True,False,False,mat-mul,467,cost,224.148
False,,,True,False,False,mat-mul,467,phase_1_n,0
False,,,True,False,False,mat-mul,467,phase_2_n,
False,,,True,False,False,mat-mul,467,impr_cost,
False,,,False,True,True,q-prod,468,time,0.006199836730957031
False,,,False,True,True,q-prod,468,cost,606.5590000000001
False,,,False,True,True,q-prod,468,phase_1_n,0
False,,,False,True,True,q-prod,468,phase_2_n,0
False,,,False,True,True,q-prod,468,impr_cost,0.0
False,,,False,True,True,2d-conv,469,time,0.005277395248413086
False,,,False,True,True,2d-conv,469,cost,912.9159999999999
False,,,False,True,True,2d-conv,469,phase_1_n,0
False,,,False,True,True,2d-conv,469,phase_2_n,0
False,,,False,True,True,2d-conv,469,impr_cost,0.0
False,,,False,True,True,mat-mul,470,time,0.0025398731231689453
False,,,False,True,True,mat-mul,470,cost,224.148
False,,,False,True,True,mat-mul,470,phase_1_n,0
False,,,False,True,True,mat-mul,470,phase_2_n,0
False,,,False,True,True,mat-mul,470,impr_cost,0.0
False,,,False,True,False,q-prod,471,time,0.0059032440185546875
False,,,False,True,False,q-prod,471,cost,606.5590000000001
False,,,False,True,False,q-prod,471,phase_1_n,0
False,,,False,True,False,q-prod,471,phase_2_n,
False,,,False,True,False,q-prod,471,impr_cost,
False,,,False,True,False,2d-conv,472,time,0.005105733871459961
False,,,False,True,False,2d-conv,472,cost,912.9159999999999
False,,,False,True,False,2d-conv,472,phase_1_n,0
False,,,False,True,False,2d-conv,472,phase_2_n,
False,,,False,True,False,2d-conv,472,impr_cost,
False,,,False,True,False,mat-mul,473,time,0.002419710159301758
False,,,False,True,False,mat-mul,473,cost,224.148
False,,,False,True,False,mat-mul,473,phase_1_n,0
False,,,False,True,False,mat-mul,473,phase_2_n,
False,,,False,True,False,mat-mul,473,impr_cost,
False,,,False,False,True,q-prod,474,time,0.0033066272735595703
False,,,False,False,True,q-prod,474,cost,606.5590000000001
False,,,False,False,True,q-prod,474,phase_1_n,0
False,,,False,False,True,q-prod,474,phase_2_n,0
False,,,False,False,True,q-prod,474,impr_cost,0.0
False,,,False,False,True,2d-conv,475,time,0.002910137176513672
False,,,False,False,True,2d-conv,475,cost,912.9159999999999
False,,,False,False,True,2d-conv,475,phase_1_n,0
False,,,False,False,True,2d-conv,475,phase_2_n,0
False,,,False,False,True,2d-conv,475,impr_cost,0.0
False,,,False,False,True,mat-mul,476,time,0.0019469261169433594
False,,,False,False,True,mat-mul,476,cost,224.148
False,,,False,False,True,mat-mul,476,phase_1_n,0
False,,,False,False,True,mat-mul,476,phase_2_n,0
False,,,False,False,True,mat-mul,476,impr_cost,0.0
False,,,False,False,False,q-prod,477,time,0.0030815601348876953
False,,,False,False,False,q-prod,477,cost,606.5590000000001
False,,,False,False,False,q-prod,477,phase_1_n,0
False,,,False,False,False,q-prod,477,phase_2_n,
False,,,False,False,False,q-prod,477,impr_cost,
False,,,False,False,False,2d-conv,478,time,0.0026907920837402344
False,,,False,False,False,2d-conv,478,cost,912.9159999999999
False,,,False,False,False,2d-conv,478,phase_1_n,0
False,,,False,False,False,2d-conv,478,phase_2_n,
False,,,False,False,False,2d-conv,478,impr_cost,
False,,,False,False,False,mat-mul,479,time,0.0018663406372070312
False,,,False,False,False,mat-mul,479,cost,224.148
False,,,False,False,False,mat-mul,479,phase_1_n,0
False,,,False,False,False,mat-mul,479,phase_2_n,
False,,,False,False,False,mat-mul,479,impr_cost,
